wind_label,phase,t_s,true_wind_north_m_s,true_wind_east_m_s,wind_est_north,wind_est_east,accel_n_m_s2,accel_e_m_s2,actual_north_m,actual_east_m,pos_error_m,roll_deg,pitch_deg
default_gust,correction_on,13.60,3.193,7.984,5.59,5.08,-0.280,-0.254,0.067,0.148,0.188,4.78,4.93
default_gust,correction_on,13.65,3.185,7.963,5.54,5.12,-0.277,-0.256,0.071,0.147,0.189,4.84,4.93
default_gust,correction_on,13.70,3.174,7.934,5.46,5.11,-0.273,-0.255,0.073,0.146,0.189,4.89,4.92
default_gust,correction_on,13.75,3.159,7.898,5.32,5.04,-0.266,-0.252,0.074,0.145,0.189,4.92,4.91
default_gust,correction_on,13.80,3.141,7.853,5.17,4.94,-0.258,-0.247,0.078,0.142,0.188,4.93,4.89
default_gust,correction_on,13.85,3.120,7.801,5.00,4.78,-0.250,-0.239,0.080,0.138,0.186,4.92,4.86
default_gust,correction_on,13.90,3.096,7.741,4.88,4.70,-0.244,-0.235,0.081,0.136,0.185,4.89,4.81
default_gust,correction_on,13.95,3.069,7.673,4.80,4.71,-0.240,-0.236,0.082,0.134,0.184,4.85,4.76
default_gust,correction_on,14.00,3.039,7.598,4.67,4.79,-0.233,-0.239,-0.017,-0.015,0.005,3.75,4.07
default_gust,correction_on,14.05,3.006,7.516,4.51,4.89,-0.226,-0.245,-0.017,-0.015,0.005,3.75,4.07
default_gust,correction_on,14.10,2.971,7.427,4.37,5.00,-0.218,-0.250,-0.022,-0.014,0.007,3.74,4.08
default_gust,correction_on,14.15,2.933,7.331,4.23,5.11,-0.211,-0.255,-0.024,-0.014,0.009,3.72,4.09
default_gust,correction_on,14.20,2.892,7.229,4.11,5.19,-0.205,-0.260,-0.028,-0.012,0.013,3.70,4.10
default_gust,correction_on,14.25,2.849,7.121,4.01,5.25,-0.201,-0.263,-0.030,-0.012,0.015,3.67,4.13
default_gust,correction_on,14.30,2.803,7.007,3.93,5.30,-0.197,-0.265,-0.034,-0.009,0.019,3.64,4.16
default_gust,correction_on,14.35,2.755,6.888,3.88,5.33,-0.194,-0.267,-0.035,-0.008,0.021,3.60,4.20
default_gust,correction_on,14.40,2.705,6.763,3.85,5.34,-0.193,-0.267,-0.038,-0.006,0.024,3.57,4.23
default_gust,correction_on,14.45,2.654,6.634,3.84,5.34,-0.192,-0.267,-0.039,-0.005,0.026,3.54,4.27
default_gust,correction_on,14.50,2.600,6.500,3.85,5.26,-0.193,-0.263,-0.041,-0.002,0.029,3.52,4.30
default_gust,correction_on,14.55,2.545,6.362,3.88,5.12,-0.194,-0.256,-0.041,-0.001,0.030,3.51,4.33
default_gust,correction_on,14.60,2.488,6.220,3.92,4.99,-0.196,-0.250,-0.042,0.001,0.032,3.51,4.35
default_gust,correction_on,14.65,2.430,6.075,3.97,4.86,-0.199,-0.243,-0.042,0.002,0.033,3.52,4.37
default_gust,correction_on,14.70,2.371,5.927,4.02,4.71,-0.201,-0.236,-0.042,0.004,0.034,3.54,4.38
default_gust,correction_on,14.75,2.311,5.776,4.06,4.57,-0.203,-0.229,-0.041,0.004,0.034,3.57,4.37
default_gust,correction_on,14.80,2.249,5.624,4.12,4.46,-0.206,-0.223,-0.040,0.006,0.034,3.60,4.36
default_gust,correction_on,14.85,2.188,5.469,4.19,4.40,-0.210,-0.220,-0.040,0.007,0.034,3.65,4.33
default_gust,correction_on,14.90,2.125,5.314,4.28,4.40,-0.214,-0.220,-0.038,0.008,0.035,3.70,4.30
default_gust,correction_on,14.95,2.063,5.157,4.34,4.49,-0.217,-0.224,-0.038,0.009,0.035,3.76,4.26
default_gust,correction_on,15.00,2.000,5.000,4.21,4.41,-0.211,-0.220,-0.054,-0.113,0.100,2.92,2.35
default_gust,correction_on,15.05,1.937,4.843,3.95,4.14,-0.197,-0.207,-0.054,-0.113,0.100,2.92,2.35
default_gust,correction_on,15.10,1.875,4.686,3.65,3.82,-0.182,-0.191,-0.055,-0.114,0.101,2.91,2.34
default_gust,correction_on,15.15,1.812,4.531,3.35,3.49,-0.167,-0.175,-0.057,-0.117,0.105,2.88,2.34
default_gust,correction_on,15.20,1.751,4.376,3.07,3.19,-0.154,-0.159,-0.058,-0.118,0.106,2.86,2.34
default_gust,correction_on,15.25,1.689,4.224,2.83,2.92,-0.142,-0.146,-0.059,-0.120,0.108,2.81,2.31
default_gust,correction_on,15.30,1.629,4.073,2.63,2.67,-0.131,-0.134,-0.060,-0.121,0.109,2.75,2.28
default_gust,correction_on,15.35,1.570,3.925,2.46,2.46,-0.123,-0.123,-0.062,-0.123,0.111,2.68,2.24
default_gust,correction_on,15.40,1.512,3.780,2.33,2.28,-0.116,-0.114,-0.062,-0.123,0.112,2.62,2.20
default_gust,correction_on,15.45,1.455,3.638,2.24,2.13,-0.112,-0.107,-0.063,-0.124,0.113,2.53,2.15
default_gust,correction_on,15.50,1.400,3.500,2.19,2.02,-0.109,-0.101,-0.063,-0.124,0.113,2.47,2.11
default_gust,correction_on,15.55,1.346,3.366,2.18,1.98,-0.109,-0.099,-0.064,-0.124,0.113,2.39,2.06
default_gust,correction_on,15.60,1.295,3.237,2.21,1.99,-0.110,-0.100,-0.064,-0.123,0.113,2.35,2.04
default_gust,correction_on,15.65,1.245,3.112,2.27,2.07,-0.114,-0.104,-0.064,-0.122,0.112,2.31,2.02
default_gust,correction_on,15.70,1.197,2.993,2.36,2.16,-0.118,-0.108,-0.064,-0.120,0.111,2.29,2.01
default_gust,correction_on,15.75,1.151,2.879,2.47,2.24,-0.123,-0.112,-0.064,-0.117,0.107,2.29,2.03
default_gust,correction_on,15.80,1.108,2.771,2.59,2.33,-0.129,-0.116,-0.063,-0.116,0.106,2.30,2.05
default_gust,correction_on,15.85,1.067,2.669,2.71,2.41,-0.136,-0.121,-0.062,-0.112,0.102,2.34,2.11
default_gust,correction_on,15.90,1.029,2.573,2.83,2.53,-0.141,-0.127,-0.061,-0.110,0.100,2.37,2.15
default_gust,correction_on,15.95,0.994,2.484,2.93,2.71,-0.146,-0.135,-0.060,-0.106,0.095,2.44,2.24
default_gust,correction_on,16.00,0.961,2.402,2.92,2.61,-0.146,-0.131,-0.097,-0.118,0.126,1.60,1.22
default_gust,correction_on,16.05,0.931,2.327,2.77,2.34,-0.139,-0.117,-0.097,-0.118,0.126,1.60,1.22
default_gust,correction_on,16.10,0.904,2.259,2.56,2.04,-0.128,-0.102,-0.096,-0.121,0.128,1.58,1.20
default_gust,correction_on,16.15,0.880,2.199,2.29,1.73,-0.115,-0.086,-0.096,-0.123,0.129,1.57,1.18
default_gust,correction_on,16.20,0.859,2.147,2.03,1.45,-0.101,-0.073,-0.096,-0.126,0.131,1.54,1.14
default_gust,correction_on,16.25,0.841,2.102,1.77,1.21,-0.089,-0.060,-0.096,-0.127,0.132,1.51,1.10
default_gust,correction_on,16.30,0.826,2.066,1.54,1.00,-0.077,-0.050,-0.096,-0.129,0.134,1.47,1.04
default_gust,correction_on,16.35,0.815,2.037,1.34,0.83,-0.067,-0.041,-0.097,-0.131,0.136,1.42,0.98
default_gust,correction_on,16.40,0.807,2.016,1.18,0.69,-0.059,-0.035,-0.097,-0.133,0.137,1.35,0.91
default_gust,correction_on,16.45,0.802,2.004,1.05,0.58,-0.053,-0.029,-0.097,-0.134,0.138,1.28,0.86
default_gust,correction_on,16.50,0.800,2.000,0.97,0.51,-0.048,-0.026,-0.098,-0.135,0.140,1.20,0.80
default_gust,correction_on,16.55,0.802,2.004,0.93,0.49,-0.046,-0.025,-0.098,-0.136,0.141,1.14,0.76
default_gust,correction_on,16.60,0.807,2.016,0.91,0.52,-0.046,-0.026,-0.098,-0.138,0.142,1.07,0.73
default_gust,correction_on,16.65,0.815,2.037,0.90,0.54,-0.045,-0.027,-0.097,-0.138,0.142,1.02,0.71
default_gust,correction_on,16.70,0.826,2.066,0.89,0.57,-0.044,-0.028,-0.096,-0.139,0.142,0.98,0.70
default_gust,correction_on,16.75,0.841,2.102,0.89,0.59,-0.044,-0.030,-0.096,-0.139,0.142,0.96,0.70
default_gust,correction_on,16.80,0.859,2.147,0.91,0.63,-0.045,-0.031,-0.094,-0.139,0.141,0.95,0.71
default_gust,correction_on,16.85,0.880,2.199,0.94,0.67,-0.047,-0.033,-0.093,-0.139,0.141,0.96,0.74
default_gust,correction_on,16.90,0.904,2.259,0.98,0.72,-0.049,-0.036,-0.091,-0.138,0.139,0.98,0.77
default_gust,correction_on,16.95,0.931,2.327,1.04,0.80,-0.052,-0.040,-0.089,-0.138,0.138,1.00,0.80
default_gust,correction_on,17.00,0.961,2.402,1.03,0.83,-0.051,-0.041,0.002,-0.048,0.035,1.60,1.25
default_gust,correction_on,17.05,0.994,2.484,0.97,0.83,-0.048,-0.041,0.002,-0.048,0.035,1.60,1.25
default_gust,correction_on,17.10,1.029,2.573,0.91,0.82,-0.045,-0.041,0.001,-0.048,0.034,1.58,1.26
default_gust,correction_on,17.15,1.067,2.669,0.85,0.80,-0.042,-0.040,-0.001,-0.048,0.033,1.55,1.27
default_gust,correction_on,17.20,1.108,2.771,0.81,0.81,-0.040,-0.040,-0.002,-0.048,0.032,1.51,1.28
default_gust,correction_on,17.25,1.151,2.879,0.79,0.82,-0.039,-0.041,-0.004,-0.049,0.032,1.47,1.29
default_gust,correction_on,17.30,1.197,2.993,0.78,0.84,-0.039,-0.042,-0.005,-0.049,0.031,1.43,1.29
default_gust,correction_on,17.35,1.245,3.112,0.79,0.86,-0.039,-0.043,-0.008,-0.049,0.031,1.39,1.30
default_gust,correction_on,17.40,1.295,3.237,0.81,0.89,-0.040,-0.044,-0.009,-0.050,0.031,1.35,1.30
default_gust,correction_on,17.45,1.346,3.366,0.83,0.91,-0.042,-0.046,-0.011,-0.051,0.031,1.32,1.29
default_gust,correction_on,17.50,1.400,3.500,0.87,0.94,-0.043,-0.047,-0.012,-0.051,0.032,1.29,1.29
default_gust,correction_on,17.55,1.455,3.638,0.90,0.96,-0.045,-0.048,-0.014,-0.052,0.032,1.27,1.29
default_gust,correction_on,17.60,1.512,3.780,0.95,0.98,-0.047,-0.049,-0.015,-0.052,0.032,1.25,1.28
default_gust,correction_on,17.65,1.570,3.925,0.99,1.00,-0.049,-0.050,-0.017,-0.052,0.032,1.24,1.28
default_gust,correction_on,17.70,1.629,4.073,1.04,1.03,-0.052,-0.051,-0.018,-0.052,0.032,1.23,1.28
default_gust,correction_on,17.75,1.689,4.224,1.09,1.05,-0.054,-0.052,-0.020,-0.052,0.032,1.23,1.28
default_gust,correction_on,17.80,1.751,4.376,1.14,1.07,-0.057,-0.054,-0.021,-0.052,0.032,1.23,1.28
default_gust,correction_on,17.85,1.812,4.531,1.18,1.09,-0.059,-0.054,-0.022,-0.051,0.032,1.23,1.28
default_gust,correction_on,17.90,1.875,4.686,1.21,1.10,-0.061,-0.055,-0.023,-0.051,0.032,1.24,1.29
default_gust,correction_on,17.95,1.937,4.843,1.24,1.12,-0.062,-0.056,-0.024,-0.051,0.031,1.25,1.30
