wind_label,phase,t_s,tau_x,tau_y,tau_z,tau_x_raw,tau_y_raw,tau_z_raw,tauff_x,tauff_y,tauff_z,roll_deg,pitch_deg,wx_rad_s,wy_rad_s
default,rot_on,10.45,0.0311,-0.0164,0.0016,0.0341,-0.0164,0.0015,-0.003,0.002,-0.000,2.365,2.694,-0.0073,0.0079
default,rot_on,10.50,0.0317,-0.0165,0.0015,0.0339,-0.0170,0.0014,-0.003,0.002,-0.000,2.346,2.716,-0.0074,0.0086
default,rot_on,10.55,0.0319,-0.0168,0.0015,0.0330,-0.0178,0.0014,-0.003,0.002,-0.000,2.328,2.738,-0.0080,0.0086
default,rot_on,10.60,0.0320,-0.0172,0.0015,0.0320,-0.0187,0.0014,-0.003,0.002,-0.000,2.310,2.767,-0.0072,0.0110
default,rot_on,10.65,0.0317,-0.0177,0.0015,0.0308,-0.0198,0.0014,-0.003,0.002,-0.000,2.295,2.795,-0.0061,0.0133
default,rot_on,10.70,0.0313,-0.0183,0.0014,0.0296,-0.0209,0.0013,-0.003,0.002,-0.000,2.282,2.829,-0.0045,0.0133
default,rot_on,10.75,0.0307,-0.0191,0.0014,0.0281,-0.0220,0.0013,-0.003,0.002,-0.000,2.272,2.864,-0.0044,0.0140
default,rot_on,10.80,0.0300,-0.0199,0.0014,0.0272,-0.0232,0.0013,-0.003,0.002,-0.000,2.267,2.903,-0.0021,0.0131
default,rot_on,10.85,0.0291,-0.0208,0.0014,0.0255,-0.0243,0.0013,-0.003,0.002,-0.000,2.268,2.939,-0.0001,0.0137
default,rot_on,10.90,0.0280,-0.0218,0.0013,0.0238,-0.0257,0.0012,-0.003,0.002,-0.000,2.269,2.978,-0.0004,0.0130
default,rot_on,10.95,0.0269,-0.0228,0.0013,0.0225,-0.0268,0.0012,-0.003,0.002,-0.000,2.276,3.012,0.0016,0.0127
default,rot_on,11.00,0.0256,-0.0239,0.0013,0.0203,-0.0282,0.0012,-0.003,0.002,-0.000,2.285,3.047,0.0021,0.0128
default,rot_on,11.05,0.0242,-0.0250,0.0013,0.0188,-0.0295,0.0012,-0.002,0.002,-0.000,2.296,3.078,0.0027,0.0111
default,rot_on,11.10,0.0228,-0.0261,0.0013,0.0171,-0.0307,0.0012,-0.002,0.003,-0.000,2.309,3.110,0.0034,0.0103
default,rot_on,11.15,0.0211,-0.0273,0.0013,0.0144,-0.0319,0.0013,-0.002,0.003,-0.000,2.320,3.134,0.0032,0.0088
default,rot_on,11.20,0.0194,-0.0284,0.0013,0.0127,-0.0330,0.0013,-0.002,0.003,-0.000,2.335,3.156,0.0037,0.0071
default,rot_on,11.25,0.0177,-0.0296,0.0013,0.0106,-0.0342,0.0013,-0.002,0.003,-0.000,2.349,3.169,0.0038,0.0041
default,rot_on,11.30,0.0161,-0.0305,0.0013,0.0097,-0.0342,0.0013,-0.002,0.003,-0.000,2.363,3.179,0.0037,0.0017
default,rot_on,11.35,0.0146,-0.0312,0.0013,0.0089,-0.0339,0.0014,-0.001,0.003,-0.000,2.375,3.182,0.0021,0.0014
default,rot_on,11.40,0.0134,-0.0317,0.0013,0.0083,-0.0338,0.0014,-0.001,0.003,-0.000,2.386,3.183,0.0024,-0.0014
default,rot_on,11.45,0.0123,-0.0320,0.0013,0.0080,-0.0332,0.0014,-0.001,0.003,-0.000,2.395,3.179,0.0017,-0.0010
default,rot_on,11.50,0.0113,-0.0322,0.0013,0.0073,-0.0330,0.0014,-0.001,0.003,-0.000,2.402,3.170,0.0006,-0.0027
default,rot_on,11.55,0.0103,-0.0323,0.0014,0.0064,-0.0326,0.0015,-0.001,0.003,-0.000,2.406,3.161,-0.0010,-0.0032
default,rot_on,11.60,0.0094,-0.0323,0.0014,0.0056,-0.0324,0.0015,-0.001,0.003,-0.000,2.409,3.146,-0.0012,-0.0052
default,rot_on,11.65,0.0085,-0.0322,0.0014,0.0052,-0.0318,0.0015,-0.001,0.003,-0.000,2.408,3.132,-0.0011,-0.0044
default,rot_on,11.70,0.0076,-0.0321,0.0014,0.0040,-0.0317,0.0015,-0.001,0.003,-0.000,2.405,3.116,-0.0020,-0.0054
default,rot_on,11.75,0.0067,-0.0320,0.0015,0.0030,-0.0314,0.0016,-0.001,0.003,-0.000,2.401,3.099,-0.0028,-0.0055
default,rot_on,11.80,0.0059,-0.0318,0.0015,0.0025,-0.0311,0.0016,-0.001,0.003,-0.000,2.395,3.080,-0.0035,-0.0067
default,rot_on,11.85,0.0051,-0.0316,0.0015,0.0021,-0.0306,0.0016,-0.001,0.003,-0.000,2.388,3.061,-0.0038,-0.0057
default,rot_on,11.90,0.0043,-0.0313,0.0016,0.0012,-0.0305,0.0017,-0.000,0.003,-0.000,2.381,3.040,-0.0036,-0.0054
default,rot_on,11.95,0.0036,-0.0312,0.0016,0.0005,-0.0304,0.0017,-0.000,0.003,-0.000,2.374,3.022,-0.0047,-0.0067
default,rot_on,12.00,0.0030,-0.0309,0.0016,0.0006,-0.0300,0.0018,-0.000,0.003,-0.000,2.368,2.999,-0.0024,-0.0078
default,rot_on,12.05,0.0025,-0.0307,0.0017,0.0004,-0.0297,0.0018,-0.000,0.003,-0.000,2.364,2.979,-0.0022,-0.0062
default,rot_on,12.10,0.0021,-0.0305,0.0017,0.0008,-0.0297,0.0018,-0.000,0.003,-0.000,2.361,2.956,-0.0005,-0.0072
default,rot_on,12.15,0.0018,-0.0303,0.0017,0.0003,-0.0296,0.0018,-0.000,0.003,-0.000,2.361,2.933,-0.0007,-0.0073
default,rot_on,12.20,0.0015,-0.0301,0.0017,0.0002,-0.0294,0.0018,-0.000,0.003,-0.000,2.362,2.910,0.0004,-0.0073
default,rot_on,12.25,0.0012,-0.0299,0.0018,0.0002,-0.0292,0.0019,-0.000,0.003,-0.000,2.366,2.888,0.0019,-0.0069
default,rot_on,12.30,0.0010,-0.0298,0.0018,-0.0000,-0.0292,0.0019,-0.000,0.003,-0.000,2.372,2.865,0.0023,-0.0082
default,rot_on,12.35,0.0008,-0.0296,0.0018,0.0003,-0.0289,0.0019,-0.000,0.003,-0.000,2.381,2.844,0.0029,-0.0069
default,rot_on,12.40,0.0007,-0.0295,0.0018,0.0002,-0.0290,0.0019,-0.000,0.003,-0.000,2.393,2.822,0.0040,-0.0062
default,rot_on,12.45,0.0007,-0.0293,0.0018,0.0008,-0.0286,0.0019,-0.000,0.003,-0.000,2.408,2.802,0.0059,-0.0071
default,rot_on,12.50,0.0011,-0.0290,0.0019,0.0025,-0.0275,0.0019,-0.000,0.003,-0.000,2.428,2.782,0.0064,-0.0066
default,rot_on,12.55,0.0017,-0.0285,0.0019,0.0044,-0.0266,0.0019,-0.000,0.003,-0.000,2.450,2.764,0.0075,-0.0051
default,rot_on,12.60,0.0026,-0.0279,0.0019,0.0062,-0.0258,0.0019,-0.000,0.003,-0.000,2.474,2.749,0.0071,-0.0046
default,rot_on,12.65,0.0037,-0.0273,0.0019,0.0080,-0.0249,0.0019,-0.000,0.003,-0.000,2.498,2.735,0.0083,-0.0042
default,rot_on,12.70,0.0049,-0.0267,0.0019,0.0095,-0.0242,0.0019,-0.000,0.003,-0.000,2.521,2.721,0.0057,-0.0039
default,rot_on,12.75,0.0060,-0.0261,0.0019,0.0107,-0.0237,0.0019,-0.001,0.003,-0.000,2.539,2.710,0.0040,-0.0061
default,rot_on,12.80,0.0072,-0.0254,0.0019,0.0120,-0.0228,0.0019,-0.001,0.003,-0.000,2.554,2.697,0.0031,-0.0042
default,rot_on,12.85,0.0084,-0.0248,0.0019,0.0131,-0.0224,0.0018,-0.001,0.002,-0.000,2.561,2.685,0.0004,-0.0046
default,rot_on,12.90,0.0097,-0.0242,0.0018,0.0147,-0.0216,0.0018,-0.001,0.002,-0.000,2.565,2.672,-0.0009,-0.0037
default,rot_on,12.95,0.0110,-0.0236,0.0018,0.0162,-0.0211,0.0018,-0.001,0.002,-0.000,2.566,2.662,-0.0016,-0.0033
default,rot_on,13.00,0.0123,-0.0230,0.0018,0.0174,-0.0206,0.0017,-0.001,0.002,-0.000,2.562,2.653,-0.0032,-0.0011
default,rot_on,13.05,0.0135,-0.0224,0.0018,0.0186,-0.0203,0.0017,-0.001,0.002,-0.000,2.554,2.649,-0.0038,0.0000
default,rot_on,13.10,0.0148,-0.0219,0.0018,0.0198,-0.0199,0.0017,-0.001,0.002,-0.000,2.545,2.648,-0.0043,0.0011
default,rot_on,13.15,0.0161,-0.0215,0.0017,0.0215,-0.0195,0.0016,-0.002,0.002,-0.000,2.532,2.653,-0.0045,0.0025
default,rot_on,13.20,0.0174,-0.0210,0.0017,0.0226,-0.0192,0.0016,-0.002,0.002,-0.000,2.519,2.663,-0.0062,0.0045
default,rot_on,13.25,0.0186,-0.0206,0.0017,0.0233,-0.0192,0.0016,-0.002,0.002,-0.000,2.505,2.676,-0.0067,0.0059
default,rot_on,13.30,0.0196,-0.0204,0.0017,0.0238,-0.0192,0.0016,-0.002,0.002,-0.000,2.491,2.694,-0.0065,0.0063
default,rot_on,13.35,0.0206,-0.0201,0.0017,0.0246,-0.0191,0.0016,-0.002,0.002,-0.000,2.477,2.709,-0.0054,0.0064
default,rot_on,13.40,0.0216,-0.0199,0.0016,0.0257,-0.0191,0.0016,-0.002,0.002,-0.000,2.465,2.725,-0.0034,0.0060
default,rot_on,13.45,0.0225,-0.0198,0.0016,0.0257,-0.0192,0.0016,-0.002,0.002,-0.000,2.457,2.741,-0.0039,0.0058
default,rot_on,13.50,0.0232,-0.0196,0.0016,0.0264,-0.0192,0.0016,-0.002,0.002,-0.000,2.451,2.758,-0.0032,0.0064
default,rot_on,13.55,0.0239,-0.0196,0.0016,0.0266,-0.0194,0.0016,-0.002,0.002,-0.000,2.445,2.774,-0.0028,0.0056
default,rot_on,13.60,0.0245,-0.0196,0.0016,0.0269,-0.0195,0.0016,-0.002,0.002,-0.000,2.443,2.791,0.0000,0.0052
default,rot_on,13.65,0.0249,-0.0196,0.0016,0.0266,-0.0198,0.0016,-0.002,0.002,-0.000,2.444,2.804,0.0006,0.0042
default,rot_on,13.70,0.0253,-0.0197,0.0016,0.0269,-0.0199,0.0016,-0.003,0.002,-0.000,2.448,2.816,0.0017,0.0036
default,rot_on,13.75,0.0256,-0.0198,0.0016,0.0265,-0.0201,0.0016,-0.003,0.002,-0.000,2.455,2.822,0.0014,0.0021
default,rot_on,13.80,0.0257,-0.0199,0.0016,0.0263,-0.0203,0.0016,-0.003,0.002,-0.000,2.465,2.826,0.0037,0.0015
default,rot_on,13.85,0.0255,-0.0201,0.0016,0.0246,-0.0209,0.0017,-0.003,0.002,-0.000,2.477,2.827,0.0032,0.0002
default,rot_on,13.90,0.0250,-0.0203,0.0016,0.0232,-0.0213,0.0017,-0.003,0.002,-0.000,2.489,2.828,0.0037,-0.0001
default,rot_on,13.95,0.0244,-0.0206,0.0017,0.0219,-0.0218,0.0017,-0.002,0.002,-0.000,2.501,2.824,0.0041,-0.0013
default,rot_on,14.00,0.0237,-0.0209,0.0017,0.0207,-0.0221,0.0017,-0.002,0.002,-0.000,2.517,2.822,0.0055,-0.0011
default,rot_on,14.05,0.0228,-0.0213,0.0017,0.0192,-0.0226,0.0017,-0.002,0.002,-0.000,2.530,2.816,0.0046,-0.0019
default,rot_on,14.10,0.0218,-0.0216,0.0017,0.0180,-0.0229,0.0017,-0.002,0.002,-0.000,2.546,2.810,0.0045,-0.0020
default,rot_on,14.15,0.0208,-0.0219,0.0017,0.0167,-0.0232,0.0017,-0.002,0.002,-0.000,2.563,2.804,0.0070,-0.0017
default,rot_on,14.20,0.0196,-0.0222,0.0017,0.0151,-0.0236,0.0018,-0.002,0.002,-0.000,2.584,2.797,0.0060,-0.0027
default,rot_on,14.25,0.0187,-0.0225,0.0017,0.0151,-0.0236,0.0017,-0.002,0.002,-0.000,2.603,2.793,0.0070,-0.0014
default,rot_on,14.30,0.0178,-0.0228,0.0017,0.0139,-0.0239,0.0018,-0.002,0.002,-0.000,2.623,2.790,0.0068,-0.0003
default,rot_on,14.35,0.0170,-0.0230,0.0017,0.0138,-0.0240,0.0017,-0.002,0.002,-0.000,2.643,2.787,0.0070,-0.0011
default,rot_on,14.40,0.0163,-0.0232,0.0017,0.0136,-0.0239,0.0017,-0.002,0.002,-0.000,2.662,2.785,0.0063,-0.0001
default,rot_on,14.45,0.0157,-0.0234,0.0017,0.0132,-0.0240,0.0018,-0.002,0.002,-0.000,2.678,2.784,0.0052,-0.0003
default,rot_on,14.50,0.0152,-0.0234,0.0017,0.0134,-0.0238,0.0018,-0.002,0.002,-0.000,2.696,2.782,0.0058,-0.0005
default,rot_on,14.55,0.0149,-0.0235,0.0017,0.0135,-0.0235,0.0018,-0.001,0.002,-0.000,2.707,2.781,0.0037,0.0003
default,rot_on,14.60,0.0147,-0.0235,0.0018,0.0137,-0.0234,0.0018,-0.001,0.002,-0.000,2.718,2.779,0.0023,-0.0008
default,rot_on,14.65,0.0145,-0.0234,0.0018,0.0139,-0.0231,0.0018,-0.001,0.002,-0.000,2.724,2.775,0.0018,-0.0007
default,rot_on,14.70,0.0146,-0.0233,0.0018,0.0148,-0.0228,0.0018,-0.001,0.002,-0.000,2.728,2.772,0.0014,-0.0023
default,rot_on,14.75,0.0146,-0.0231,0.0018,0.0147,-0.0224,0.0019,-0.001,0.002,-0.000,2.729,2.767,-0.0005,-0.0010
default,rot_on,14.80,0.0147,-0.0229,0.0018,0.0153,-0.0222,0.0019,-0.001,0.002,-0.000,2.728,2.764,-0.0019,-0.0005
default,rot_on,14.85,0.0150,-0.0227,0.0018,0.0158,-0.0219,0.0019,-0.001,0.002,-0.000,2.725,2.761,-0.0020,-0.0021
default,rot_on,14.90,0.0152,-0.0225,0.0018,0.0161,-0.0215,0.0019,-0.002,0.002,-0.000,2.718,2.756,-0.0026,-0.0014
default,rot_on,14.95,0.0155,-0.0222,0.0018,0.0165,-0.0213,0.0019,-0.002,0.002,-0.000,2.712,2.752,-0.0029,-0.0021
